code,lat,lon
KVTNBDG,53.340874153590036,-1.2669855482598749
BURNTTL,53.771245019669024,-2.227893920854693
ALSAUDG,53.09374669365106,-2.2922682710362388
WORCT58,52.20005812781618,-2.208072123518639
BLARATH,56.76529212659328,-3.8497246337331936
BRHLFLH,53.27167363522641,-1.3874243893454075
WVRTTEC,53.40519000844729,-2.9229239206867184
BRITONF,51.63560934515441,-3.8210393247810126
STRHILL,51.43845488428227,-0.12848743985964733
ASHJ335,51.44128136679132,-2.6253860883829314
EMALING,51.285714134211396,0.43989201811504
YSTRDMN,51.64034978982514,-3.2419875186213627
RUGBYY,52.381002783918575,-1.2640122917840881
TYNEVIR,54.91192200577524,-1.6007198667806253
PBRO500,52.569147368058665,-0.24618818890494873
HITW,53.59707905003467,-2.4132574102286926
CRNFUGL,54.127271507741206,-2.77482965769147
GRAINEW,51.4402214718495,0.6877654329639803
HEYMCEG,54.03236649720319,-2.9134789807312913
SLOUGH,51.51206168038691,-0.5917785777334087
YORKWRD,53.95803092797965,-1.0996578706968703
MELMLC,53.71878298851323,-0.5320961294499641
NWRKFC,53.090633972681644,-0.8048190812142273
FYHLMAR,54.67637937661296,-1.5290606171908505
HITN,53.52569526650507,-3.057308908899492
EDINPRK,55.92760569225535,-3.307473942812146
WEYMTHJ,50.61673741196222,-2.4556774158414107
ORMMSID,54.5477999907427,-2.4670116834681153
THBDPL3,51.11713667846528,-0.16111839515139748
FERY624,53.717894114245894,-1.2734046005850286
MRGMYJN,51.5687670165511,-3.758714924181945
OXWLMNS,55.9793653496022,-2.467263447863118
WEYMTHQ,50.60878700906993,-2.446570003995314
SWLY636,51.39305632146347,0.16754233410441075
STRHCSD,51.439662575015085,-0.13599222604508268
HOOJUYD,51.43512023747666,0.44518478856585164
PKWD,51.18232040747587,0.38950922328484977
PUTNEY,51.46097112508488,-0.21549417428677412
AXMNSEJ,50.77917015595465,-3.004763489748399
PERTH64,56.39177987060966,-3.439605052566262
SHRWCE,52.70855279889415,-2.7459289707181904
WHISTON,53.41390330605334,-2.796417436460227
GLGCN2L,55.85289219670333,-4.25988139768594
SUCOTHV,56.329095338701066,-4.728021957391889
WLSDHLJ,51.53093114613183,-0.24401691690227467
WALHAMX,51.685003977505914,-0.026488456125812163
STNE21,52.229623541350556,-0.24861789442140794
MOTSPJN,51.38908148418022,-0.24205067047144385
CRSTRS,55.691263637321406,-3.668927978935064
TALNRED,52.66457919917968,-0.38294216919539625
WLSDHLS,51.53775538267648,-0.2614615297048103
ASHFKCY,51.141524764545096,0.8795791022747352
HLNGTNW,55.8558635998498,-4.371298779233581
IMNGRSG,53.629291046862065,-0.21839293780479352
HLNGTNE,55.85421096931525,-4.354868169910826
BAGE,53.4218310243321,-2.215305298782506
PKBGJN,51.46350951733045,-0.016969606926840873
WATTEN,58.483734242027936,-3.2876561319033586
WEEDWEL,52.307622658974466,-1.126594917010365
CORPACH,56.842742356224946,-5.121703452949283
LVRPSTG,53.45325120223829,-3.00984844316794
MEOPHAM,51.38645837450147,0.3569246334475725
FLKSTNH,51.07769453007946,1.1886756561647953
SDONBOU,51.58587581341734,-1.6770786342436068
PRYBRSJ,52.51725229253842,-1.9072487612867843
ABRGUS,51.81629802557217,-3.00899972399395
STPXBOX,51.53230545707223,-0.12762537923121073
WEST530,55.90481869045699,-4.3351527422657385
FLXSBCH,51.95252369600208,1.333424760758413
BURYELR,53.591895307761504,-2.3010760170266686
TOPSHAM,50.68558532405259,-3.4636810655751096
TROWLKJ,52.61522641415743,1.3125845468226118
NWCROSS,51.47683472246937,-0.0328661843154972
STNLLPG,53.27801851704557,-2.8572970207890602
LVRPCUT,53.40681954150237,-2.9713216421386726
SLOUSPL,51.51206168038691,-0.5917785777334087
NNTN242,52.525654996880824,-1.4894864351729726
BRIXTON,51.462893504550195,-0.1131347903226467
LTNBZRD,51.915940053024535,-0.6774251557137493
BESTONS,52.927850500475714,-1.1962970014881116
WDONDWX,51.43423654528222,-0.19436574705156254
WEST536,55.90798839388505,-4.340511454082459
RTFD134,53.31129775867971,-0.9399638255857709
PNTADLS,51.717401870656865,-4.045099166141414
SEMILLS,51.479472095719984,-2.6495963045609714
TWNYDPL,51.40992250145664,-1.1247219034240747
OLDROAN,53.486833388060845,-2.950708430163285
KLGLLP,51.6947277902897,-0.43371450526017385
BSCTSS,52.557840649367975,-1.9837314414089637
RSEHALJ,55.855250184303316,-4.031454062291356
GIDE125,51.58196090032881,0.20618367503542065
KETTON,52.62522873642222,-0.5475442553367672
BRKWDCE,51.30336819055498,-0.6395035204691104
STONSAN,52.860638295956704,-2.0803404428522665
WTLESFD,52.10333369655117,0.16566326834270534
HAKNLEJ,51.547018230982566,-0.05962367457577125
CAMBSTE,52.19253972847877,0.13580307450776216
STAINUL,51.43216750286855,-0.49907388145901654
MADEJN,52.673329154868526,-2.416327854256753
EDGHDHS,53.40280891719042,-2.9332057551110604
DITTBOC,53.35605675336676,-2.7512107852580265
BEDFMIL,52.05269974351768,-0.5138680636959191
RYLSTON,54.04514563873342,-2.029240245668663
WOKIEES,51.320343153647876,-0.5522798695688952
SNGWUS,51.407117500280265,0.38307953512266874
BRAINTR,51.8753209706746,0.5573659810789484
BALHAM,51.442819799794755,-0.1513759156010613
ROMS995,50.99174004917446,-1.4899604445951555
BCKJN,51.1375015894495,1.2918533437146766
CORBGRT,52.53786141177257,-0.6822602833974613
ALRSFRD,51.85401725438217,0.9970600912552484
WORGRTJ,50.68189476962601,-2.1346674001976043
BATRSYD,51.478640683446415,-0.14419627983065827
WHTBDGE,53.699123272007746,-1.1588560063983597
TAYBDGS,56.42519200526902,-2.9814799345612233
BRSTBRT,51.513816878629946,-2.542292951891953
NWCSCE,54.96273555192088,-1.6307181504539996
SELBBRA,53.76155717182183,-1.0736022756569334
VALLEY,53.28156794313935,-4.563475832589052
MOTHDCS,55.79681341468658,-3.999310305261218
CRSTDS,55.690565875942724,-3.6673709780357053
VAUXHAL,51.48650806669337,-0.1226603453255633
BNDODSD,52.454402551214066,0.6270957931644795
CREWSBS,53.07818008181824,-2.4403176845803283
SFRTHCT,53.45646640999263,-3.0123042878673543
CYNGHRD,52.05150218050577,-3.7484003420286562
BISLNDJ,56.057335051504204,-3.2337197499377335
BNDODSU,52.45388151915671,0.6258577825236925
CREWSBG,53.10163988162566,-2.428489380576018
WLSDH48,51.53775538267648,-0.2614615297048103
MFLDTWN,53.14180642249623,-1.1990076163729366
NPUD,53.804678713683515,-1.6803049316225689
TWCKNHM,51.45043762264002,-0.32938587582574436
BNTBDS,53.57242625469513,-0.4147041844472729
SBYD,53.48420849820567,-2.0640671015745133
HCKPLSM,53.68471942226927,-1.097713805131135
WMBYDRR,51.55162756187338,-0.2961992212103983
EUSKBCH,51.58322819514441,-2.9599080490497234
NLRTNCH,54.33663817084481,-1.4549895524813306
WCAL994,55.85331468001516,-3.5686105807190454
STOMJN,51.638953312376884,-3.3324413569235416
MIDDRVE,52.55834102435433,0.043575677442683466
SOTONBS,50.9075393205946,-1.4159272540866195
ELMW,51.416843373131464,0.04442011626942134
DONCWFL,53.523357246376136,-1.1417816598848516
CRST436,55.690339786737475,-3.7067043026665933
PNMN4,53.27594127111828,-3.911053009141063
GOLBRNJ,53.4624621069869,-2.599213874379025
KYLEGF,57.28291015802513,-5.715291247875727
HATTNWJ,52.29255303020897,-1.6798863030154718
SDBKPST,51.58362951001818,-2.713185467525833
PCKHMRY,51.47017418143598,-0.06984037468923472
EGRFRTH,53.79222361190153,-1.3715046584287967
BRUSTAN,55.94222255687089,-3.100945817752718
CHCHSTR,50.83187127985325,-0.7825630160581623
WLWY182,51.81612710074587,-0.19592655380193105
WLWY184,51.80577690416091,-0.20118452149149224
LOUNOC,52.74516322941383,-1.4443374390332935
ROYAHSH,51.51895499370605,-0.1908730200522025
CROKSTN,55.84218811634022,-4.3654980194645825
KNCRAIG,57.12729105235316,-3.93055740898926
EGBROPS,53.711768808276425,-1.1347103752648817
WATRCHS,51.49956588609737,-0.11038148463663647
WLBCKCL,53.22776676223311,-1.1306099748067584
MINSTWJ,51.32866847444826,1.3254502630114826
THBD214,51.10392313879845,-0.16094286855040893
CNTBW1,51.284157201455486,1.075037622624029
SETONJN,50.75996921683022,-3.0587538842447337
KLGL,51.706248476935414,-0.4379190211206767
FEARN,57.778114651699646,-3.993950986857073
ANDOYD,51.21007023967932,-1.496343419295564
HMPTNIA,52.428355838135374,-1.6993910038575522
GOBOWEN,52.89279184659177,-3.0363823770713543
PBRO800,52.56690657302555,-0.24241177995183855
ONLLWYN,51.782371953553735,-3.675286440972104
BRITHDR,51.70993852945979,-3.2281024605522273
NWTLEJ,55.82068789616436,-4.120244712487501
WLNTNON,52.85326012809909,-1.5643147939397823
RUFDJN,53.153481272417956,-1.1112501512916075
RCTRYRD,51.55910043540737,-0.06865990293904584
RESTOUC,55.851419431923894,-2.1987809915652736
LTLPORT,52.46191498013538,0.31635823239438843
FNPK,51.56469857151839,-0.10647040630317336
WESTRTN,55.90481869045699,-4.3351527422657385
CRYS170,51.41854772066592,-0.07369878018695102
WRMNUS,51.20657812898001,-2.1760175587988497
HASTS70,50.857560539354026,0.5730998177902903
TONB139,51.19218208689077,0.26451323804690474
CRGICHY,57.12848304705624,-2.091095820009985
RUGB165,52.349316285154444,-1.1748229927779414
RCKMNSW,51.64020679296636,-0.4738040524387932
KCLDYDD,56.113583117480324,-3.1662382568460434
GRVPUHS,51.442800000530134,0.009387956640695331
RHOOSE,51.387201529447644,-3.348424967938658
GIRVAN,55.246482860174545,-4.848330585117256
QPRKAC,51.5336989530252,-0.2058603904879615
KNRSBGH,54.009128470090914,-1.47006388517409
PTLBPFS,51.57978665723029,-3.7958434129818714
PTLBPFR,51.57978665723029,-3.7958434129818714
ACWLJN,51.522739187677644,-0.25486929892478993
ROBSGBF,51.73567331295721,-5.059046661402515
DUMPTNP,51.34595247037754,1.4241715185780663
TABY,54.55911784510465,-1.3017238183355297
DONC308,53.52693821140506,-1.13976330386285
PURLEYO,51.347226764964056,-0.09850392858816859
KGMRLIP,54.90770029488532,-2.959446157796871
KELNFHH,53.70391829565889,-1.1974796312405198
MLSECMB,50.84655139559072,-0.11897644411046757
MNTWCJN,53.30021107967007,-1.0781221312656744
TONB137,51.19957143977297,0.2586344534023422
NWCMNCK,55.402221097014916,-4.183601446283104
RAMSGTD,51.342137946418696,1.4078587356857653
APLYBDG,53.57866811534074,-2.7194181980316805
GIDBURL,53.469610356625154,-2.0927576805665695
BNBR21,52.05812040180115,-1.3247526269755483
PROBUS,50.298177301087414,-4.9652883045491985
FWLYFHH,50.83746144986386,-1.3562473886514845
MOTH402,55.79441693613944,-3.9974646119776858
STRENJN,51.4253826793856,-0.13884609444080276
MORFNL,53.40842509035922,-2.990342947772056
EUST104,51.53824558044627,-0.14777139852459417
HATRSLY,53.44511924693298,-2.0399490520140486
EUST102,51.53432012994937,-0.14348979518898153
MOTH408,55.7897236973328,-3.9937152125049606
GSCGDL,53.77888594561125,-1.2090860800536416
EXET679,50.725837581429424,-3.543966654164738
EXET677,50.726972495981535,-3.5438339435667303
BLTCDRJ,51.99975127960966,-0.737521650711606
STPADOM,51.531222938909714,-0.12684798490337337
CTLYBSC,52.577844612965094,1.5158942406070859
RIDHBS,51.38548365586722,0.7471389003079207
SPWDJN,53.643563703123675,-1.7935037005080885
IPSW351,52.052029872581144,1.137320094100595
KMPTNPK,51.42115231168771,-0.4090981688148828
MARYSDS,51.52563201640195,-0.16454446989355492
TRIM619,51.97671360024429,1.319288045998874
CANONST,51.509748358702645,-0.09112500952908203
TRIM617,52.01841595380705,1.2608871524488678
BEDYN,51.37943220177264,-1.5989890746129456
WNORWOD,51.43156709535327,-0.10334825028474207
UPHOLND,53.52837924649669,-2.7411635264615266
HULLDMU,53.747980245511435,-0.3615443877277933
SUNH,52.88787023359654,-1.4899550942212336
ASHCMOD,52.001062649772464,-2.1059975682376657
TRFDPKS,53.461424920582836,-2.295376903448948
STOKTNR,52.99054267968577,-2.17884362518934
PLMSYD,51.49066827406338,0.0901593375330134
CREWETS,53.09947330697922,-2.438414450984521
TOLWTHS,51.37621598892562,-0.2804195099616209
WSTB105,51.26040685075086,-2.2168665240585037
WHIFLET,55.853877972698456,-4.018728728441102
HLTWWLG,54.99014354327693,-2.5395894691778094
NTHNDGF,53.3987256633303,-2.250004580627662
ARPLYFA,53.382611215357564,-2.6019102948537483
STKM,51.787550328999956,-0.7840203089706257
STKP,53.40541034533629,-2.163478893855767
WNSFD,53.190402960605304,-2.4943286895746843
EGLSMSL,54.53119323835523,-1.3497798864510802
HOWEACS,54.856329809085764,-2.834449171007349
ROODEG,52.49741170820759,-2.0016796970195854
ABTHA13,51.38526860182013,-3.3967409627682064
CUPARDS,56.31831843127981,-3.0073685386292843
PRKSCLS,51.94365702276511,1.2455616599467787
MRGMHOD,51.54015842782442,-3.74271527627852
IPSWESJ,52.05749534408282,1.1276215346465883
POMOHSP,50.78353303613689,-1.0971447198377016
CROGAR,54.48276416625175,-2.424828395760929
WREXESB,53.054164601737725,-3.0006544630488112
MRGMHOR,51.54015842782442,-3.74271527627852
PRKSCLH,51.94365702276511,1.2455616599467787
ROCK722,53.37683816114033,-3.0128045193235873
MLTBCLS,53.43081683477152,-1.1656962892588505
PWCKAPT,55.5089091415914,-4.614130014868149
LBDR,52.82030216055773,-4.109606849062727
DOKJSSP,51.540187059892595,-0.1301427573804985
GRVRBGJ,51.489935256739855,-0.14817431524769337
PARBOLD,53.59089238266931,-2.7713550876303077
HELMSCE,58.119138835998605,-3.661245225294462
WHHRTLA,51.6048928433754,-0.0710062958829317
STPXTMC,51.53523525983569,-0.1292065951414986
CTRDJN,51.552697363531315,-0.15239166416158934
IMNGA2,53.629291046862065,-0.21839293780479352
THEAGBR,51.42884604089377,-1.086443843591596
GRNLNNG,56.24863858077656,-3.877086741436106
NLNCLNJ,53.595968395149875,-0.6199487394545262
HFDNDCS,51.79583836772683,-0.09208991858718418
HTHFECC,50.57115543185308,-3.643491233699246
SKEGNES,53.14209841374025,0.33206060795898407
BLEASBY,53.040670949042,-0.9446738859164728
ADWICK,53.57199243363768,-1.1799095243069002
SUMRSTN,55.898835827891226,-4.291970419134175
FRTWLCE,56.82591050099822,-5.0879560345476085
THLB,55.81100966855883,-4.311637970052669
YOVI721,50.944481659806414,-2.6131001875564377
MOYY,57.383912159407956,-4.05697835059769
PLOCKTN,57.33355523192836,-5.6659813269284856
CPNHRST,53.26008960943786,-2.9424628370846277
BRIGSSC,53.2089105767143,-1.8515499060237681
HLTWHST,54.968054244727256,-2.4612243438658647
STOKNWY,53.012466252151675,-2.1853732087613915
WEYBDGB,51.36167610233022,-0.4567937782971009
WEYBDGE,51.36167610233022,-0.4567937782971009
WVRMPTN,52.58791445703411,-2.1200755947820973
CALSTCK,50.49795306840642,-4.208726904442608
WORK260,53.312080160996004,-1.1251609866466734
GTHSDPL,55.88354944938032,-2.3149358817508188
LACKCW,54.59844016173605,-1.1227699519249423
LBGHJN,51.46596210935301,-0.10212393635117202
HEDNGLY,53.81792613249828,-1.5938087442353468
COTAFHH,53.30719791045577,-0.7790748793554707
TTNH104,51.58248054711651,-0.06100014836562467
FRTWJYD,56.826363188223034,-5.088550726288498
WRNTHRP,53.692774579343556,-1.5137507412774422
WALT208,53.45511712685409,-2.966851620642746
COVNTRY,52.400741019645835,-1.5136955836206412
HETHRST,52.59225500033655,1.2048754116657936
NRCHTPJ,52.623534712721955,1.3139365640130345
WALT207,53.45511712685409,-2.966851620642746
BUMOUTH,55.84307540750446,-2.0753473789385133
STNBS36,51.54498223497768,-0.27833366096740025
ALERTNS,53.35770674795454,-2.88182466310983
NLRTWDR,54.34139412430983,-1.4474512473140482
LILLE,55.87957601230439,-4.22536252404003
PENCOED,51.5248363480198,-3.5000540769386337
STNGDCS,51.34176205424539,0.7372421385823698
HRNSYCS,51.5838429824814,-0.10922548743557135
CRKLDPT,51.56313667153502,-0.2180331396920664
BREWRYS,53.49862665466666,-2.20624281480969
CATHAYS,51.48893903858982,-3.17900123980828
BRNCHTN,55.94041074942298,-4.804111344071158
ALERTNJ,53.35795474728797,-2.8883808846179524
PANGBRN,51.48532586217463,-1.0902269957865824
WHMP236,52.13135224567556,-0.476962476745243
BASFORD,52.98146438778876,-1.177980503066758
MOTH185,55.79187683167916,-3.9950535040219544
MORETON,50.70119752602783,-2.3143145472453925
WILNECT,52.61053909842681,-1.6796861838225534
PTRSFLD,51.00626709926581,-0.9422588966430337
EXETRFP,50.72982772520273,-3.5448630191072596
FENNYCM,52.2250753510935,-1.4228875072958482
DVNTYSJ,52.341045365390904,-1.155763037658311
FDLRSFY,53.367344992301305,-2.682683693029367
HNSLSOJ,53.772830285613836,-1.522264032323825
WSLKBNJ,55.15520515173447,-1.5690904750674517
WYTH,52.38007863344791,-1.8654757333439491
LOUNSLC,52.73563319744871,-1.3927706744282455
CLIFHGF,52.70156415366915,-1.3458133111484305
HITCGBR,51.95960247384887,-0.2696260225217303
SNGLSB,53.82483546437212,-2.961217773074021
GLNRTHS,56.16228432624037,-3.1429970640123384
KENNFHH,52.274014427248915,0.5176657928427493
ROSYTH,56.045332338679856,-3.4260952206968476
BNBRCAT,52.05897979202431,-1.3256731468634073
ALERTN4,53.361532049482214,-2.8944359499962142
SARN,51.53874437080108,-3.5896964400624833
HAYMNGL,55.939087986126715,-3.246943731172002
GLDTHRP,53.53366716504025,-1.312936805794595
NHOL,53.70186293212271,-0.360018694403392
GLOSOVR,51.87368054058894,-2.2695130574234557
SNDRLND,54.90572472970124,-1.3823295687922175
WARGRAV,51.49813983952817,-0.8765603348207973
PURLEY,51.33943691886353,-0.11059945414503342
ASHFAJN,51.15019164694692,0.8606840574338056
KRKP863,55.021436804390476,-3.1162296228207516
KRKP862,55.023122182241565,-3.1273981037816085
NWELTHM,51.43803787942756,0.07012938932459366
HVRTBSB,54.599335696365294,-1.2684068603570187
BNDON,52.45389914870797,0.6250639862780942
WORKDAV,53.31349305400694,-1.1327721056486701
LOSTCKJ,53.573634753666404,-2.4922960647614327
HTHRGDD,51.4478202208614,0.0034774977726761773
BRGHLHS,50.835863817315165,-0.14516904848909035
HRGYSTD,51.57729272814988,-0.09786486570069282
LNGPJN,53.046259723848216,-2.2202883992629876
LOSTCKP,53.57287060508081,-2.4945070588688956
POWELL,51.902842091524114,-2.962448889060803
HRNSY,51.586075623369574,-0.11161564255744187
ALBRGHT,52.63831681016763,-2.2694933390044647
WDHOFHH,53.36045670133736,-1.3500897989562157
WIGA211,53.54518816534429,-2.6349113372465154
STPNCVE,50.452930427068054,-4.55836580002083
RPLLWRD,51.5279912384911,0.13295737909930366
KIDSGRV,53.08640969137136,-2.2454121667222045
UDNGSTN,55.82356224207275,-4.086715469295818
EPSM,51.334202825728084,-0.27004804455466846
LLDARCY,51.65050880521597,-3.862921539589558
LAND69,53.282791618077994,-3.817948593926612
KNTB57,51.4036617404604,-1.461328664893993
ERLEFHH,53.356379469405084,-1.7448312725865178
EDGH,53.40254800534239,-2.9469326906757596
CARSWS,52.51626087983428,-3.4329299939039792
SPTN,51.865921671378885,-1.5925456530445639
IMNGBR7,53.63753484999012,-0.2178186567063773
GWCG,51.79148942437243,-3.8696840176056337
DNDL,53.57273706505838,-1.663133999487441
PELP,57.26304996009208,-2.3660962199522775
FIVEWYS,52.47055420320425,-1.9133969908430972
MDLSDRS,54.58462598808239,-1.2438667839933815
NNTN266,52.53075983268445,-1.470720655475591
NNTN261,52.521582830142755,-1.4552526608426755
ARDNFHH,51.031921809068585,-0.09510801141281088
CORBY,52.4877489143889,-0.6887952171273718
PKWD086,51.186365224315956,0.3975321777493717
STAINES,51.43231308388127,-0.5027231416581363
BRYSTNS,54.43957879912225,-3.5421578023473224
THPLESK,51.84769726615492,1.1614048271285047
BRDHSTD,55.79900287407696,-3.996199768340599
DONNSUM,52.69983838132365,-2.4874186462361636
BRDHSTU,55.804037991983456,-3.9932822020034195
THPLESS,51.84870292219843,1.1574526349180183
ABWD,51.491028638616264,0.11967829130792797
LNGMGBR,52.122573587019374,-1.7789067435358064
NWTLWJ,55.81802370900649,-4.146885021726123
BCSTN,51.903413814566726,-1.149788764639816
REDBSFL,50.91232402387331,-1.4551544156813792
SHOTTON,53.21401749241378,-3.0379660191484055
STNTFHH,52.9371486465151,-1.2809805654519328
WALSBLI,52.576036938625165,-1.992888447478026
RCHDALE,53.610485641190195,-2.1530260253213824
